"12","2000-03-07 07:08:27","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"13","2000-03-07 07:08:32","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"14","2000-03-07 07:08:32","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"15","2000-03-07 07:08:37","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"16","2000-03-07 07:08:37","202.77.162.213","172.16.115.87","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"17","2000-03-07 07:08:42","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"18","2000-03-07 07:08:42","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"19","2000-03-07 07:08:47","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"20","2000-03-07 07:08:47","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"21","2000-03-07 07:08:52","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"22","2000-03-07 07:08:52","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"23","2000-03-07 07:08:57","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"24","2000-03-07 07:08:57","202.77.162.213","172.16.115.87","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"25","2000-03-07 07:09:02","172.16.115.87","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","54793","RPC portmap sadmind request UDP","rpc-portmap-decode"
"26","2000-03-07 07:09:02","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"27","2000-03-07 07:12:09","172.16.113.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55484","RPC portmap sadmind request UDP","rpc-portmap-decode"
"28","2000-03-07 07:12:09","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"29","2000-03-07 07:12:09","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"30","2000-03-07 07:12:14","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"31","2000-03-07 07:12:14","202.77.162.213","172.16.113.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"32","2000-03-07 07:12:19","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"33","2000-03-07 07:12:19","202.77.162.213","172.16.117.132","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"34","2000-03-07 07:12:24","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"35","2000-03-07 07:12:24","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"36","2000-03-07 07:12:29","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"37","2000-03-07 07:12:29","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"38","2000-03-07 07:12:34","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"39","2000-03-07 07:12:34","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"40","2000-03-07 07:12:39","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"41","2000-03-07 07:12:39","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"42","2000-03-07 07:12:44","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"43","2000-03-07 07:12:44","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"44","2000-03-07 07:12:49","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"45","2000-03-07 07:12:49","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"46","2000-03-07 07:12:54","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"47","2000-03-07 07:12:54","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"48","2000-03-07 07:12:59","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"49","2000-03-07 07:12:59","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"50","2000-03-07 07:13:04","172.16.113.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55485","RPC portmap sadmind request UDP","rpc-portmap-decode"
"51","2000-03-07 07:13:04","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"52","2000-03-07 07:13:09","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"53","2000-03-07 07:13:09","202.77.162.213","172.16.113.148","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"54","2000-03-07 07:13:14","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"55","2000-03-07 07:13:14","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"56","2000-03-07 07:13:19","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"57","2000-03-07 07:13:19","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"58","2000-03-07 07:13:24","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"59","2000-03-07 07:13:24","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"60","2000-03-07 07:13:29","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"61","2000-03-07 07:13:29","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"62","2000-03-07 07:13:34","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"63","2000-03-07 07:13:34","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"64","2000-03-07 07:13:39","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"65","2000-03-07 07:13:39","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"66","2000-03-07 07:13:44","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"67","2000-03-07 07:13:44","202.77.162.213","172.16.113.148","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"68","2000-03-07 07:13:49","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"69","2000-03-07 07:13:49","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"70","2000-03-07 07:13:54","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"71","2000-03-07 07:13:54","202.77.162.213","172.16.113.148","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"72","2000-03-07 07:13:59","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"73","2000-03-07 07:13:59","202.77.162.213","172.16.112.194","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"74","2000-03-07 07:14:04","172.16.113.148","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","55884","RPC portmap sadmind request UDP","rpc-portmap-decode"
"75","2000-03-07 07:14:04","202.77.162.213","172.16.113.148","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"76","2000-03-07 07:15:10","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56254","RPC portmap sadmind request UDP","rpc-portmap-decode"
"77","2000-03-07 07:15:10","172.16.112.10","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32774","56256","RPC sadmind UDP PING","attempted-admin"
"78","2000-03-07 07:15:10","172.16.112.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56260","RPC portmap sadmind request UDP","rpc-portmap-decode"
"79","2000-03-07 07:15:10","172.16.112.50","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","32773","56262","RPC sadmind UDP PING","attempted-admin"
"80","2000-03-07 07:15:10","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"81","2000-03-07 07:15:10","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"82","2000-03-07 07:15:15","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"83","2000-03-07 07:15:15","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"84","2000-03-07 07:15:20","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"85","2000-03-07 07:15:20","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"86","2000-03-07 07:15:25","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"87","2000-03-07 07:15:25","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"88","2000-03-07 07:15:30","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"89","2000-03-07 07:15:30","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"90","2000-03-07 07:15:35","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"91","2000-03-07 07:15:35","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"92","2000-03-07 07:15:40","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"93","2000-03-07 07:15:40","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"94","2000-03-07 07:15:45","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"95","2000-03-07 07:15:45","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"96","2000-03-07 07:15:50","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"97","2000-03-07 07:15:50","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"98","2000-03-07 07:15:55","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"99","2000-03-07 07:15:55","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"100","2000-03-07 07:16:00","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"101","2000-03-07 07:16:00","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"102","2000-03-07 07:16:05","172.16.112.100","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56263","RPC portmap sadmind request UDP","rpc-portmap-decode"
"103","2000-03-07 07:16:05","202.77.162.213","172.16.112.100","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"104","2000-03-07 07:16:10","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"105","2000-03-07 07:16:10","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"106","2000-03-07 07:16:15","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"107","2000-03-07 07:16:15","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"108","2000-03-07 07:16:20","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"109","2000-03-07 07:16:20","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"110","2000-03-07 07:16:25","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"111","2000-03-07 07:16:25","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"112","2000-03-07 07:16:30","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"113","2000-03-07 07:16:30","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"114","2000-03-07 07:16:35","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"115","2000-03-07 07:16:35","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"116","2000-03-07 07:16:40","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"117","2000-03-07 07:16:40","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
"118","2000-03-07 07:16:45","172.16.112.105","202.77.162.213","Tidak menggunakan ICMP","Tidak menggunakan ICMP","Tidak menggunakan TCP","Tidak menggunakan TCP","111","56413","RPC portmap sadmind request UDP","rpc-portmap-decode"
"119","2000-03-07 07:16:45","202.77.162.213","172.16.112.105","Ya","3","Tidak menggunakan TCP","Tidak menggunakan TCP","Tidak menggunakan UDP","Tidak menggunakan UDP","ICMP Destination Unreachable Port Unreachable","misc-activity"
